id,string
272,"ɾeɟɐɾ bɐɽɪt̪o, nɐ hɐnɪph mɐzɪɾ bɐɽɪt̪o nɐ fɔkɐɾud̪ɪn ɟɐtɐɾ bɐɽɪt̪o?"
273,"kɐɾ bɐɽɪt̪o khɐ͡o̯wɐ bɦɐlo ho͡ɪ̯ce, kɔ͡o̯ d̪ekhɔŋ?"
274,"mu͡ɪ̯ khɐlɪ dɪm ɐɾ mɐc, kɐɾ bɐɽɪt̪o?"
275,khɐ͡ɪ̯cuŋ।
276,"goʃt̪o khɐ͡ɪ̯t̪e pɐɾɪ nɐ͡ɪ̯, ʃokt̪o!"
277,ʃokt̪o?
278,<> gɐ͡ɪ̯-gɔɾuɾ goʃt̪o ɟon nɔɾom hɔe̯?
279,"nɐ, gɐ͡ɪ̯-gɔɾuɾ gost̪o, buɽɐ goɾuɾ gost̪o nɔe̯?"
280,ʃokt̪o।
281,ɐɾ otɐ ɟɐl d̪e͡o̯wɐ lɐge mɛlɐkkhɔn।
282,"ho, khɐ͡ɪ̯t̪e pɐɾɪ nɐ͡ɪ̯, ɛkhɐno khɐ͡ɪ̯t̪e pɐɾɪ nɐ͡ɪ̯।"
283,"ɛkno ɪpot̪ɐɾɪ t̪o, mɔnocɪd̪et̪e kɔɾɐ hɔe̯, nɐkɪ?"
284,"ɪpot̪ɐɾɪ kɛmon hɔe̯, kɪ ʃɔmɐcɐɾ?"
285,"kɔe̯ tɐkɐɾ koɾɪ ɪpot̪ɐɾɪ kɔɾen, put̪ɪd̪ɪn?"
286,"pɐʃʃɐɾe, chɔjʃo।"
287,ɪjɐɾ ɐgeɾbɐɾ bɦɐlo ho͡ɪ̯cɪl nɐ e͡ɪ̯bɐɾ bɦɐlo hɔbɐɾ nɐgoce?
288,konbɐɾ bɦɐlo hɔbɐɾ nɐgoce?
289,ɐgeɾbɐɾe <> ejd̪ɐ͡o̯-tejd̪ɐ͡o̯ kɪnchɪlo।
290,"ɐpl-tɐpel, mɐlɐttɐ-tɐltɐ kɪnchɪlo?"
291,"ho, ebɐɾ t̪o e͡ɪ̯gɔlɐ͡o̯ nɐ͡ɪ̯।"
292,ebɐɾ d̪ɐm beʃɪ nɐ?
293,e͡ɪ̯bɐɾ d̪ɐm beʃɪ ɟonne e͡ɪ̯ ʃɔmoʃʃɐtɐ।
294,e͡ɪ̯bɐɾ t̪o ʃog ɟɪnɪseɾ d̪ɐm nojɐe̯ beʃɪ?
295,o͡ɪ̯ d̪ɐmeɾ kɐɾone ɟɦɐmelɐtɐ beʃɪ ɐɾ kɪ।
296,bɐ͡ɪ̯
297,o͡ɪ̯bɦɐbe ɐɾ kɪcu khɐbɐɾ pɐe̯ nɐ।
298,"t̪ɐ ɛkhon, ɪjɐ ɟɛtoɾ ʃɐt̪e kɔt̪ɐ hɔe̯?"
299,mɐhbub ɟɛtoɾ ʃɐt̪e?
300,"ho, ge͡ɪ̯t̪e-ɐʃt̪e kɔt̪ɐ hɔe̯।"
301,<> ʃɐt̪e kɔt̪ɐ hɔe̯ nɐ?
302,<> ʃɐt̪e͡o̯ kɔt̪ɐ hɔe̯ nɐ͡ɪ̯?
303,"ʃowɐg, ʃelɪm?"
304,"oɾɐ ɐgot̪ khɐ͡ɪ̯ce ɐɾ, elɐ hɔe̯ nɐ ɐɾ kɔt̪ɐ?"
305,"ɾezɐ ɐɾ ʃowɐg, <> kɐce ɐɾ o͡ɪ̯ ʃowɐgeɾ kɐce।"
306,tɐkɐ?
307,ʃowɐgeɾ kɐce d̪echo।
308,ʃowɐgeɾ ʃɐt̪e kɔt̪ɐ komu?
309,"ɐccɐ ho͡u̯k kɔt̪ɐ ko͡ɪ̯ʃ elɐ, ʃɔmoʃʃɐ nɐ͡ɪ̯, kɔjɐ d̪e͡ɪ̯m elɐ।"
310,kɪnt̪u ɛkɔn
311,"o͡ɪ̯ ɪjɐ ɐ͡ɪ̯ʃe nɐ, nɐ?"
312,kedɐ?
313,"o͡ɪ̯ ɟe bokkoɾ hɐmɐɾ etet̪, mɔnoɟɪd̪ot̪ nɐmɐɟ poɽe nɐ?"
314,bɔkkoɾ pɔɽe nɐ?
315,"kɛ, pɔɽe nɐ kɛ?"
316,kɐhɪnɪ kɪ ujɐɾ?
317,ede ɟɐe̯।
318,kontɐt̪?
319,o͡ɪ̯ bɐɟɐɾeɾtɐt̪ nɐ o͡ɪ̯tɐt̪?
320,"nɐ, o͡ɪ̯tɐt̪।"
321,"<> thɪkbɦɐbe ɟɐe̯ nɐ,nɐ?"
322,ɔt̪o beʃɪ?
323,"nɐ, put̪ɪd̪ɪne ɟɐe̯ nɐ।"
324,"put̪ɪd̪ɪne ɟɐe̯ nɐ, nɐ?"
325,"mɐɟɐ͡ɪ̯d̪d̪e ɟɐe̯, ɟɐe̯ nɐ।"
326,"t̪ɐ bɐd̪e o͡ɪ̯ khɐɟɐ͡o̯ t̪o ɐ͡ɪ̯ʃe ɛkn ete, nɐ?"
327,khɐɟɐ ɐ͡ɪ̯ʃe।
328,"khɐɟɐ ɐ͡ɪ̯ʃe, t̪ɐ͡ɪ̯le o͡ɪ̯ bokkoɾ bɐd̪e ʃɔbɐ͡ɪ̯ ɐ͡ɪ̯ʃe?"
329,elɐ goɾu kɔjtɐ gɐb ho͡ɪ̯lo?
330,cɐ͡ɪ̯ɾtɛ।
331,cɐ͡ɪ̯ɾtɛ?
332,"ɪjd̪ɐ, o͡ɪ̯ chɐgol ɐce nɐkɪ?"
333,chɐgolo ɐttɐ।
334,pɐt̪ɐ tɐt̪ɐ khɪlɐ͡ɪ̯ʃ nɐ?
335,gɦɐʃ-tɐʃ nɪjɐ ɟɐjɐ d̪e͡ɪ̯ʃ nɐ?
336,"ho, mu͡ɪ̯ bɐcho nɐ ɐɾɔ͡o̯!"
337,"kɔjd̪ɪn ɟe d̪eknu, pɐt̪ɐ kuɽɐ͡ɪ̯lu?"
338,pɐt̪ɐ kuɽɪ-tuɽɪ nɪjɐ ɟɐjɐ khɪlɐŋ t̪o।
339,pɐt̪ɐ kuɽɪ nɪje ɟɐjɐ khɪle͡ɪ̯ʃ?
340,ɐ͡ɪ̯ɟgolel pɐt̪ɐe̯ nɐ͡ɪ̯।
341,"t̪ɐ͡ɪ̯le t̪oɾ cɔlkɐʃot̪ t̪hɐkt̪e ɪje bɦɐlo ɐchɪlo, ne?"
342,ɪphot̪eɾɪgule?
343,"mɐnuʃe dɐke dɐke khɪlechɪlo khub, nohɐe̯?"
344,dɐkɪ nɪje nɪje ɟɐjɐ khɪlee̯?
345,cɔkɐl ɐɾ edɐ͡ɪ̯?
346,t̪ɐ cɔlkɐɟot̪ bɦɐloe̯ chɪlo?
347,"ɔde mɐnuʃɟɔno beʃɪ t̪ok ejɐ koɾchɪlo, nohɐe̯?"
348,bɐɽɪt̪o nɪjɐ nɪjɐ ɟɐjɐ ɪpot̪ɐɾɪ khɪlɐ͡ɪ̯chɪlo?
349,bɦɐt̪ khɪlɐ͡ɪ̯chɪlo?
350,"ote ɟe ɐge ɟe o͡ɪ̯, chobɐ͡ɪ̯nnɐ ɐchɪlo, chobɐ͡ɪ̯nnɐɾ bɛtɐ ɐchɪlo?"
351,"chobɐ͡ɪ̯nneɾ bɛtɐ t̪o, khub ɐmd̪ koɾchɪlo।"
352,"chobɐ͡ɪ̯nneɾ bɛtɐ, chobɐ͡ɪ̯nneɾ bɛtɐ ko͡ɪ̯ t̪ɐɾ?"
353,"mu͡ɪ̯ nɐ d̪ekchoŋ, betɪ khɐlɪ d̪u͡ɪ̯tɛ।"
354,bɛtɐ ɐce <> bɛtɐ bɔɽo?
355,ʃɔb bɔɽo।
356,betɪ d̪uknɐ khɐlɪ bɔɽo।
357,mu͡ɪ̯ le͡ɪ̯kchoŋ ho͡ɪ̯lo e͡ɪ̯ ɟe kɔphɪ ɐɾ ho͡ɪ̯lo polɪ।
358,e͡ɪ̯ d̪u͡ɪ̯te͡ɪ̯ <> kɔphɪ ɐɾ kolɪ?
359,polɪ polɪ।
360,kolɪ।
361,kolɪ nɐm?
362,kolɪ nɐ polɪ?
363,omɐɾ bɐɽɪt̪o khɐ͡o̯wɐ d̪ɐ͡o̯wɐ koɾchɪlu?
364,ʃɔgɐ͡ɪ̯ɾe bɐɽɪt̪o khɐ͡o̯wɐ d̪ɐ͡o̯wɐ koɾchɪnu।
365,ɔdɐ͡ɪ̯ nɪlɐ ɐche।
366,"o͡ɪ̯ d̪enɐɟpuɾɪ ɟe buɽɐ ɐche ɟe, d̪enɐɟpuɾɪ?"
367,o͡ɪ̯ khɪlee̯ nɐ͡ɪ̯ t̪ok?
368,khub ɪje?
369,khub <> hɛ?
370,<> hoŋʃeɾ ʃɛʃ।
371,mu͡ɪ̯ ne d̪ekhlɔŋ bɦɐloe̯ ɐche।
372,"ʃohɐgeɾ gɦɔɾe, ʃohɐgeɾ bɔ͡u̯ɾ ʃɐt̪e ɟe khɐt̪ɪɾ!"
373,"mone kɔɾ kɐlɐ͡ɪ̯ tɐlɐ͡ɪ̯ d̪ee̯, ʃɐk-ʃɔbɟɪ d̪ee̯।"
374,"o͡ɪ̯ ɟe ɛkbɐɾ genu, mɐɟot̪e gechonu।"
375,t̪ɐt̪e e͡ɪ̯ɾɔkom ɔnek upokɐɾ koɾche e͡ɪ̯ɾɔkom।
376,mone kɔɾ kɐlɐ͡ɪ̯ nɐ t̪hɐkle ehon dɐ͡ɪ̯l ehonɐ <> d̪ee̯।
377,ʃɐg d̪ee̯।
378,ɟɔkhon ɟetɐ lɐge।
379,ɟɔkhon ɟɐ lɐge t̪ɔkhone t̪ɐ d̪ɪchɪlo।
380,elɐ kɪ t̪oɾ cul kɐdɐbu?
381,"ho͡u̯, nɐh।"
382,t̪oɾ mok t̪o chodoe̯ ɐche।
383,mochogule kɐdu hɔe̯।
384,ko͡ɪ̯ t̪oɾ mɔcho bɔɽo ho͡ɪ̯che t̪ɐɾ?
385,mob t̪o chodoe̯ ɐche d̪ɐd̪ɐ।
386,t̪ɐ͡ɪ̯le ɐ͡ɪ̯ɟke kɐɾ bɐɽɪt̪o khɐ͡o̯wɐ d̪ɐ͡o̯wɐ?
387,ɐ͡ɪ̯ɟke t̪o t̪oɾe bɐɽɪt̪o।
388,moɾe bɐɽɪt̪o khɐ͡o̯wɐ d̪ɐ͡o̯wɐ?
389,kɪ khɐ͡ɪ̯ben?
390,ɟedɐ d̪ɛn।
391,bɔjlɐɾ muɾgɪ?
392,bɔjlɐɾ khɐn nɐ?
393,khɐ͡ɪ̯ t̪o।
394,"t̪ɐ͡ɪ̯le bɔjlɐɾeɾ, bɔjlɐɾ d̪ɪje"
395,kɐlɐ͡ɪ̯jeɾ dɐ͡ɪ̯l khɐn nɐ?
396,kɐlɐ͡ɪ̯jeɾ dɐ͡ɪ̯l khɐ͡ɪ̯ t̪o।
397,<> hɛ?
398,thɐkɾɪ kɐlɐ͡ɪ̯।
399,thɐkɾɪ kɐlɐ͡ɪ̯?
400,thɐkɾɪ kɐlɐ͡ɪ̯ ɐnɪʃ।
401,thɐkɾɪ kɐlɐ͡ɪ̯ ɐnɪm?
402,he he he he।
403,thɐkɾɪ kɐlɐ͡ɪ̯ d̪ɪje kɪ khɐ͡ɪ̯ben?
404,dɐ͡ɪ̯l?
405,thɐkɾɪ kɐlɐ͡ɪ̯ elɐ pɐ͡o̯wɐ ɟɐe̯?
406,pɐ͡o̯wɐ ɟɐe̯ nɐ?
407,"ɛŋkoɾ khɐn nɐ, ɛŋkoɾ?"
408,kɐ͡ɪ̯lke t̪o thɐkɾɪ kɐlɐ͡ɪ̯ eɾ dɐ͡ɪ̯l khɐchɪ।
409,ɛŋkoɾ kɪ dɐ͡ɪ̯l nojɐe̯?
410,dɐ͡ɪ̯l ho͡ɪ̯le͡o̯ ʃɐd̪ lɐge nɐ।
411,kɛ ʃɐd̪ lɐ͡ɪ̯gbeɾ nɔe̯?
412,ɛŋkɾeɾ dɐ͡ɪ̯l bole ʃɐd̪ lɐge nɐ!
413,hɐ hɐ!
414,"bɦɔɾt̪ɐ d̪ɪje khɪle͡ɪ̯m, bɦɔɾt̪ɐ।"
415,ho͡o̯o!
416,khɐbɐɾ nɔe̯?
417,bɦɔɾt̪ɐ khɐn nɐ?
418,"bɦɔɾt̪ɐ, dɐ͡ɪ̯l, ʃɐg, pɐthɐ ʃɐg।"
419,ɐɾ ʃɐg।
420,ne͡ɪ̯ʃ।
421,pɐt ʃɐg ɐnɪm?
422,pɐt ʃɐgeɾ ɟe d̪ɐm!
423,heho!
424,huh!
425,e͡ɪ̯ ɾɔmoɟɐn mɐʃe ɟe pɐt ʃɐgeɾ ɟe d̪ɐm!
426,ʃed̪ɪn phɪɾoɟ bejɐn nɪje ɐʃche t̪ɪɾɪʃ tekɐɾ pɐt ʃɐk।
427,t̪oɾ hɐɽɪɾ t̪ɔlɐt̪e poɽe nɐ।
428,pɐt̪eɾ mod̪d̪ee̯ ɐte nɐ <> he।
429,ɐɾ t̪u͡ɪ̯ pɐt ʃɐg ɐneɾ ko͡ɪ̯ʃ?
430,pɐt ʃɐk t̪oɾ mone koɾ elɐ?
431,"ʃɐɾ d̪ɪje ɪ͡u̯ɾɪje ʃɐɾ, pɔtɐʃ phoʃphet- e͡ɪ̯gole d̪ɪje ʃɐk t̪ole phɔle।"
432,he?
433,t̪u͡ɪ̯ ɐnd̪ɪbeɾ ɟɐbu।
434,ɟɐjɐ d̪ekbu ho͡ɪ̯lo ɪjeɾ t̪ɔlɐ͡o̯ poɽe nɐ।
435,e͡ɪ̯ ho͡ɪ̯lo ɔbost̪ɐ!
436,"ɪjɐ motɐmutɪ bɦɐloe̯ ho͡ɪ̯t̪eche nɐ, ɪpot̪ɐɾɪ?"
437,ʃɔmoʃʃɐ nɐ͡ɪ̯?
438,"t̪u͡ɪ̯ t̪o mone hɔe̯ tɛkɐ d̪ɪcɪʃ ote, ɪpot̪ɐɾɪɾ ɟonne kɔe̯ tɐkɐ d̪ɪcɪʃ, d̪u͡ɪ̯ʃo nɐ kɔe̯ tɐkɐ d̪ɪcɪʃ?"
439,d̪u͡ɪ̯ʃo d̪ɪco।
440,"o, d̪u͡ɪ̯ʃo tɛkɐ d̪ɪcɪʃ?"
441,t̪omɾɐ ɪpot̪ɐɾɪ kɔɾen nɐ?
442,kund̪ɪn?
443,ɪjd̪ɐ?
444,mu͡ɪ̯ tɛkɐ d̪ɪjɐ d̪ɪchuŋ ote।
445,d̪ɪchen?
446,kɔt̪o?
447,"mu͡ɪ̯ d̪u͡ɪ̯ʃo d̪ɪchuŋ ɐpɐt̪o, ɐɾɔ͡o̯ t̪ɪnʃo d̪e͡ɪ̯m ɐɾ kɪ।"
448,tɔtɐl pɐʃʃo tɐkɐ mɪl koɾɪ d̪e͡ɪ̯m।
449,oɾe mɔʃɐ gɐɽɪ d̪ɪle gɦɐ।
450,<> elɐ kɐ͡ɪ̯͡o̯ kɔt̪ɐ ʃone nɐ d̪ehɪ।
451,"moɾɪjomok k, moɾɪjom elɐ ɪjd̪ɐ koɾɪ d̪ɪbe।"
452,moɾɪjom ɐce nɐ?
453,"kɪɾe ɾɪŋku, kɛmon ɐchɪʃ?"
454,e͡ɪ̯ t̪o ɐchom mu͡ɪ̯ ɛk ɾɔkom ɐɾ kɪ।
455,t̪oɾ ʃɐt̪e kɪchukkhɔn gɔlpogucchɔb koɾɪm।
456,mobɐ͡ɪ̯lot̪ ɛkhonɐ ɾekɔɾdɔ͡o̯ koɾɪm।
457,t̪o t̪ɐt̪e kono ʃɔmoʃʃɐ ho͡ɪ̯be t̪oɾ?
458,t̪umɪ bond̪ɦu mɐnuʃ।
459,t̪umɪ cɐ͡ɪ̯le ɾekɔɾd keno ɐɾɔ͡o̯ ɔnnokɪcu͡o̯ koɾt̪e pɐɾo।
460,ʃetɐt̪e kono pɾɔbelem nɐ͡ɪ̯।
461,"t̪ɔe̯ ɐmɾɐ ɟe ɟɐjgɐtɐe̯ ɐcɪ, etɐ hocche ɐmɐd̪eɾ, nɐ, ʃe͡ɪ̯tɐe̯।"
462,ʃɾɪt̪ɪɾ ɛktɐ ɟɐjgɐ।
463,"nɐ, ʃetɐ thɪk ɐce, ɛkhon t̪ɐ͡ɪ̯le ɪjɐ, t̪oɾ nɐm t̪eɾ mu͡ɪ̯ ɟɐnoŋ, t̪u͡ɪ̯ t̪oɾ nɐmtɐ kɔ͡o̯ t̪o d̪ekhɔŋ, kɪ nɐm t̪eɾ?"
464,nɐm ɟud̪ɪ ɐbɐɾ not̪un koɾɪ kowɐ lɐge?
465,t̪ɐhole t̪o ʃɔmoʃʃɐ!
466,"nɐ, t̪obu enɐ kɔ͡o̯, ʃɔmoʃʃɐ kɪ?"
467,t̪oɾ nɐm t̪o mu͡ɪ̯ ɟɐnoŋ।
468,"emdɪ ɐkɪb khɐn ɐmɐɾ nɐm, ʃetɐ t̪o t̪umɪ ɟɐno, ho, ʃe͡ɪ̯tɐe̯।"
469,ɐmɐɾ nɐm khɐn।
470,"bɔjoʃ t̪hɐɾtɪ ɪjɐ, tujentɪ sɪks।"
471,tujentɪ sɪkʃo kɔt̪o ɐ͡ɪ̯ʃe?
472,chɐbbɪʃ।
473,chɐbbɪʃ bɔt̪ʃoɾ ho͡ɪ̯bɐɾ lɐgce elɐ?
474,"co͡ɪ̯lbɐɾ lɐgce, e͡ɪ̯tɐ ʃɐɾtɪphɪket bɔjoʃ, o।"
475,lɪgl ʃɐt̪ɐ͡ɪ̯ʃ।
476,"<> ehon ʃɐɾtɪphɪkettɐe̯ t̪o mɐnuʃ beʃɪ ʃo koɾe, o͡ɪ̯ɟonno o͡ɪ̯tɐ͡ɪ̯ bɔlɐ ucɪt̪o।"
477,"hɐmɾɐ ɟɔkon o͡ɪ̯ mɐtot̪ ɐcono, kɔt̪o ɐddɐ d̪ɪcono, kɔt̪o"
478,kɪ ʃɔmɐcɐɾ?
479,"ɐge ɐbɐʃɪk chɪlo, ɛkʃɐt̪e kɪ mɔɟɐ ho͡ɪ̯chɪlo, hum।"
480,t̪ɔkon nowɐkhɐlɪɾ ɐnɐwɐɾ ɐchɪlo।
481,t̪ɐ o͡ɪ̯glɐ kɪ ɐmɪ bɦulɪ gecɪ?
482,"o͡ɪ̯ cɛŋɽɐ-pɛŋɽɐgulɐ ʃɔhokɐɾe kɔt̪o ɐddɐ,kɪ ʃɔmɐcɐɾ, phutbɔl khelcɪno, hum, ɛkʃɐt̪e।"
483,"ɛpɐke ho͡ɪ̯lo, muʃlɪmeɾ ɛkpɐʃe"
484,"ɛpɐke ʃɪboɾ ɛkpɐʃe, d̪u͡ɪ̯pɐke d̪u͡ɪ̯zon, bɦɐg koɾɪjɐ khelɐ o͡ɪ̯ ɟe ʃɔkɐlbelɐ bɦoɾot̪ ʃukɾobɐɾ koɾɪ o͡ɪ̯llɐ khelɐ kɪ d̪ɦumce ho͡ɪ̯cɪl।"
485,t̪oɾ mone ɐce e͡ɪ̯gɔlɐ?
486,mone nɐ͡ɪ̯?
487,"<> mɐmɐɾ cɪtɪ t̪oɾ ɾɔmopuɾeɾ ɐchɪlo, kɪ kɔt̪ɐ mone ɐce nɐkɪ t̪oɾ d̪ekhɔŋ d̪u͡ɪ̯ ɛktɐ?"
488,"ɛkbɐɾe puɾɐnɐ ʃunbɪ, nɐ <> hɛ̃, k t̪u͡ɪ̯, t̪u͡ɪ̯ puɾɐnɐe̯ k d̪ekhɔŋ।"
489,"ɛkbɐɾe puɾɐnɐ, ɐmɪ t̪oɾ bɐɽɪt̪o beɽbɐɾ gecɪlɐm, hu, t̪ɔkon ɐmɪ chod, t̪u͡ɪ̯ ɛknɐ bɔɽo, ho, buɟcɪʃ?"
490,"ho, ho।"
491,"hɐp-pɛnt pɔɾɐ chɪlo, t̪o t̪u͡ɪ̯ ɐmɐk ko͡ɪ̯ʃ ɟe, bond̪ɦu, t̪ok t̪hu͡ɪ̯jɐ, nod̪ɪt̪o t̪ɔkon pɐnɪ beʃɪ, hɛ̃?"
492,"t̪ɔkon t̪u͡ɪ̯ ɐmɐk kɪ koɾcɪʃ, kolɔt̪o nɪjɐ nod̪ɪ pɔɽ koɾɪ d̪ɪcɪʃ।"
493,e͡ɪ̯pɐɽot̪।
494,"o͡ɪ̯ ɟe, ʃobuɟeɾ gɦɔɾe zete gɦɐʃ lɐgɐ͡ɪ̯ce nɐ?"
495,"hu,hu।"
496,o͡ɪ̯ pɔɽ pɔɟɔnt̪o pɔɽ koɾɪ d̪ɪcɪʃ।
497,"d̪ɪjɐ pɔɾe t̪u͡ɪ̯ bɛk d̪ɪjɐ cɔlɪ gecɪʃ, ɐmɪ pɔɾe bɐɽɪt̪o cɔlɪ ɐccɪ, ɐmɐɾ spʃto mone ɐce।"
498,ɐɾ kɪ ʃunbɪ k?
499,t̪ɐ͡ɪ̯le elɐ t̪ɐ͡ɪ̯le
500,chudɪ t̪oɾ kɔjd̪ɪn?
501,"e͡ɪ̯ bond̪ɦu, ʃeʃeɾ pɔt̪he, ɐcɪ ɐɾ pɐ̃c-ʃɐt̪ d̪ɪn।"
502,pɐʃ-ʃɐd̪d̪ɦɪn ɐcɪʃ?
503,"t̪ɐ ehon, ɐntɪ bɦɐlo ɐce bɐɽɪt̪e?"
504,"bɦɐlo nɐ͡ɪ̯, o͡ɪ̯ ɟe ɐmmuɾ kɔɾɐʃon koɾɐ͡ɪ̯lɐm, ɔʃust̪o mɐnuʃ, ʃɔbkɪcu nɪɟe͡ɪ̯ koɾt̪e hɔe̯।"
505,"o, t̪ɐ͡ɪ̯le pɾɐʃon, ɛkɔn kɪ ɾɔŋpuɾe ɐce nɐ bɐʃɐe̯?"
506,"nɐ, bɐʃɐe̯ nɪjɐ ɐʃcɪ।"
507,bɐɽɪt̪o nɪjɐ ɐʃcen?
508,"t̪o ʃust̪o ɐce t̪o, nɐ?"
509,ɐllɐe̯ d̪ɪle motɐmutɪ ʃust̪o।
510,"t̪ɐ͡ɪ̯le o͡ɪ̯, khɐ͡o̯wɐ-d̪ɐ͡o̯wɐ ho͡ɪ̯ce t̪o, nɐ, ʃɪheɾɪt̪o?"
511,"ho, ʃɪheɾɪt̪o khɐ͡ɪ̯cɪ।"
512,kɪ d̪ɪ khɐ͡o̯wɐ-d̪ɐ͡o̯wɐ koɾlu?
513,"bond̪ɦu, tɛŋɾɐ mɐc, kɪnɪ nɪjɐ gecɪlɐm ɐmɪ <> t̪heke, o͡ɪ̯ tɛŋɾɐ mɐcgulɐ koɾcɪlɐm ɐɾ kocɪ muɾgɪ"
514,otɐ͡o̯ bɦunɐ koɾcɪlɐm।
515,t̪u͡ɪ̯ ɾɐnnɐ koɾcɪʃ?
516,ɐmɪ ɾɐnnɐ koɾcɪ।
517,ɾɐnnɐ koɾt̪e pɐɾɪs?
518,ɐmɪ ʃɔbɪ koɾt̪e pɐɾɪ।
519,"e ɟɔgt̪e ɟɐ kɐɟ ɐce, zetɐ d̪ɛkhbo, d̪ekhɐɾ pɔɾ ɐmɐɾ mone ho͡ɪ̯t̪e pɐɾe ɟe, ɐmɪ etɐ koɾt̪e pɐɾbo।"
520,"t̪oɾ ɐbbu t̪o ɐce bɐɽɪt̪e, nɐ?"
521,"hum, bɐɾɪɽe ɐce।"
522,bɐɽɪɾ ʃɔbɐ͡ɪ̯ ɾoɟɐ ɐce nɐ?
523,khɐlɪ t̪o ɐmmu nɐ͡ɪ̯ mone hɔe̯?
524,"ɐbbu ɾoɟɐ koɾt̪e pɐɾe nɐ, onɐɾ ektu ʃɔmoʃʃɐ ɐce, gɛstɾɪkeɾ ʃɔmoʃʃɐ।"
525,"ɐɾ ɐmmu t̪o ɔpɐɾeʃoneɾ ɾugɪ, <>"
526,"t̪ɐɾpɔɾ t̪oɾ khelɐd̪ɦulɐ, kon khelɐ pɔcod̪o ʃɔbceje?"
527,"ɐmɪ, ɛkhon, khelɐ pɔchond̪o t̪o ɔnekgulɐ ɐmɐɾ, t̪ɐɾmɔd̪d̪e phebɐɾɪt khelɐ ɐmɐɾ phutopbɔl।"
528,phutbɔl khelɐ ɐmɐɾ ʃɔbt̪hɐkɪ phebɐɾɪt khelɐ।
529,"ɐmɐɾ pɾɪjo khelɐwɐɾ meʃɪ, t̪u͡ɪ̯ etɐ bɦɐlo koɾɪ-ɪ ɟɐnɪʃ।"
530,"mesɪk ɐmɪ ɐɾt koɾcɪlɐm, etɐ ʃɔbɐ͡ɪ̯ d̪ekce।"
531,"eboŋ ɐtɪst ke, etɐ t̪umɪ bɦɐlo koɾɪ-ɪ ɟɐno।"
532,"hɛ̃, ʃe͡ɪ̯ ʃɔmɔe̯ ɐmɾɐ kɐptɐ pɐ͡ɪ̯ nɐ͡ɪ̯, ʃetɐ, ɐmɾɐ ɔɟɔʃoɾ kɐnt̪ɐkɐtɪ koɾcɪ, kɪnt̪u ebɐɾ ɐmɾɐ e͡ɪ̯ ʃɐle kɐptɐ ɟoɾɪ koɾchɪ, t̪ɐ͡ɪ̯ nɐ?"
533,"etɐ ɐmɐd̪eɾ gɔɾbeɾ bɪʃɔe̯ ɟe, nɐ ɐmɾɐ ɐʃole ebɐɾ kɐp"
534,pecɪje।
535,ɐmɪ ʃɐɾt̪hok।
536,"zetɐ ʃɔmoɾt̪ho koɾcɪ, ʃetɐ ɐmɪ ʃɐɾt̪hok।"
537,"thɪke t̪o, ɐmɾɐ ʃe͡ɪ̯ ʃɔmɔe̯ ete o͡ɪ̯ ɟe bɛnɐɾ lɐge d̪ɪcono, khelɐl ɐce t̪oɾ?"
538,"bɛnɐɾ lɐge d̪ɪclɐm, <> ɟod̪ɪ͡o̯ ɔɾt̪ho chɪlo nɐ, t̪ɐɾpɔɾo ɐmɾɐ, t̪ɐɾpɔɾ chotokhɐto ɛktɐ bɛnɐɾ lɐge d̪ɪco, o͡ɪ̯ ɟe ɐm gɐcotɐɾ o͡ɪ̯khɐne, t̪ɐɾpɔɾ nɐm lekchɪ"
539,t̪ɐɾpɔɾe͡o̯ mɐne ɔnnoɾɔkom ɛktɐ ɪjd̪ɐ ɐchɪlo।
540,ɐnuʃtɐnɪk chɪlo।
541,motɐmutɪ bɦɐlo ɛktɐ ʃɔmpoɾko chɪlo।
542,thɪkɐce?
543,"ɐmɾɐ ɛkʃɐt̪e t̪ɔkon, ɟɦe͡ɪ̯tɐe̯ koɾlɐm hɔe̯, ɛkʃɐt̪e।"
544,"mone kɔɾ, mɐtot̪ boʃɪ gɔlpo-guɟɔb, khelɐd̪ɦulɐ, ɐmɾɐ ɛkʃɐt̪e।"
545,"ɐmɐd̪eɾ ɛktɐ, ɐlɐd̪ɐ ɛktɐ ɪjɐe̯ chɪlo।"
546,"ɐmɾɐ gɔlpo-gɔɟbo koɾt̪ɐm bɐ ɐmɐd̪eɾ pɛnd̪eɾ poɾɪcɔlnɐ ɟeɾɔkom ko͡ɪ̯ɾlɐm hɔe̯, mone kɔɾ, cɐ͡ɪ̯ɾzɔn ɛkʃɐt̪e howɐ"
547,odɐ ɐmɾɐ ɐlɐp-ɐlcoʃonɐ ko͡ɪ̯ɾt̪em।
548,ʃɪhɐbɾɐ t̪o mone kɔɾ ɐmɐd̪eɾ ɛk gɦonɪʃto chɪlo।
549,ɐɾ ɐmɐd̪eɾ upuɾ d̪ɪje ke͡ɪ̯ o͡ɪ̯ɾɔkom ɛt̪o ejɐ koɾt̪e pɐɾe nɐ͡ɪ̯।
550,ɐɾ ɐmɾɐ ɟe͡ɪ̯te bolchɪ ʃetɐ͡ɪ̯।
551,t̪u͡ɪ̯ ɛktɐ ɟɪnɪʃ bɦɐb।
552,t̪u͡ɪ̯ ɐɾ ɐmɪ ɟɔkhon pɔɾɪkkhɐ d̪e͡ɪ̯।
553,eʃessɪ poɾɪkkhe।
